-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2011 through 12/31/2021 in LST
Location: latitude  16.75   longitude -93.11 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1034.94 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN
2013,9,13,1.7558
2013,9,14,1.8946
2013,9,15,4.9493
2013,9,16,6.1538
2013,9,17,4.3783
2013,9,18,4.0642
2013,9,19,4.0493
2013,9,20,3.9214
2013,9,21,4.0505
2013,9,22,5.1002
2013,9,23,4.8552
2013,9,24,4.5922
2013,9,25,4.861
2013,9,26,5.4773
2013,9,27,5.2754
2013,9,28,5.2594
2013,9,29,5.5303
2013,9,30,5.2661
2013,10,1,5.2978
2013,10,2,5.3038
2013,10,3,4.95
2013,10,4,4.8041
2013,10,5,5.2915
2013,10,6,5.1314
2013,10,7,4.159
2013,10,8,4.1527
2013,10,9,4.0121
2013,10,10,4.4825
2013,10,11,5.5505
2013,10,12,5.628
2013,10,13,5.4353
2013,10,14,4.7042
2013,10,15,4.9358
2013,10,16,5.3179
2013,10,17,4.4938
2013,10,18,4.5163
2013,10,19,4.9961
2013,10,20,4.2574
2013,10,21,4.9282
2013,10,22,4.9392
2013,10,23,3.5693
2013,10,24,2.6558
2013,10,25,3.0931
2013,10,26,3.5455
2013,10,27,3.7066
2013,10,28,3.701
2013,10,29,4.279
2013,10,30,4.0819
2013,10,31,5.2975
2013,11,1,5.5277
2013,11,2,3.5551
2013,11,3,2.9654
2013,11,4,4.9598
2013,11,5,5.3856
2013,11,6,4.445
2013,11,7,3.6077
2013,11,8,2.8855
2013,11,9,3.1349
2013,11,10,3.1406
2013,11,11,3.3845
2013,11,12,3.4975
2013,11,13,3.5105
2013,11,14,3.066
2013,11,15,3.3418
2013,11,16,4.5427
2013,11,17,5.3448
2013,11,18,4.7686
2013,11,19,4.3337
2013,11,20,4.6646
2013,11,21,4.9728
2013,11,22,4.8754
2013,11,23,3.8842
2013,11,24,3.1776
2013,11,25,3.9485
2013,11,26,4.0411
2013,11,27,2.5858
2013,11,28,3.1567
2013,11,29,3.2294
2013,11,30,4.0294
2013,12,1,3.2491
2013,12,2,5.6035
2013,12,3,5.4065
2013,12,4,5.5937
2013,12,5,5.5397
2013,12,6,5.4019
2013,12,7,3.2678
2013,12,8,3.4786
2013,12,9,5.1082
2013,12,10,4.2881
2013,12,11,4.1546
2013,12,12,2.3443
2013,12,13,3.1846
2013,12,14,5.2915
2013,12,15,2.6143
2013,12,16,2.7418
2013,12,17,2.3546
2013,12,18,2.903
2013,12,19,4.3862
2013,12,20,5.2222
2013,12,21,5.3753
2013,12,22,5.3657
2013,12,23,3.1922
